"CS_PRODUCT_OBJECT_TYPE__C","CATEGORY_GROUP__C","CATEGORY_LEVEL_1__C","CATEGORY_LEVEL_2__C","CATEGORY_LEVEL_3__C","CATEGORY_LEVEL_4__C","CATEGORY_LEVEL_5__C","CATEGORY_LEVEL_6__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","GLOBAL_CATEGORY_GROUP__C","GLOBAL_CATEGORY_LEVEL_1__C","ID","ISDELETED","IS_SUPERMARKET__C","JOKR_ENTITY__C","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP"
"","Electronics","Small Appliances","Home Appliances Parts","Fan Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qGMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001008","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Freezer Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qHMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001009","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Fryer and Air Fryer Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qIMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001010","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Gas Stove Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qJMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001011","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Humidifer Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qKMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001012","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Microwave Parts","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qLMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001013","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Microwave Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qMMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001014","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Personal Care Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qNMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001015","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Range Hood Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qOMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001016","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Refrigerator Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qPMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001017","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Replacement Filters & Parts","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qQMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001018","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Rice Cookers and Steamers Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qRMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001019","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Sewing Machine Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qSMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001020","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Small Kitchen Appliance Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qTMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001021","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Specialty Cookware Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qUMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001022","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Toasters and Sandwich Makers Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qVMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001023","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Vacuum Cleaner Parts & Filters","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qWMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001024","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Vacuum Cleaners Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qXMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001025","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Ventilation Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qYMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001026","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Wall Oven Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qZMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001027","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Washer & Dryer Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qaMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001028","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Water Dispenser Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qbMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001029","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Water Heater Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qcMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001030","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Home Appliances Parts","Water Purifiers Parts & Accessories","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qdMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109001031","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Electric Toothbrushes","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qeMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002001","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Dryers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qfMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002002","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Removal Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qgMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002003","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Styling Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qhMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002004","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Styling Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qiMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002005","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Styling Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qjMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002006","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Styling Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qkMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002007","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Hair Styling Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qlMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002008","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Shavers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qmMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002009","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Toothbrush Replacement Heads","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qnMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002010","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Personal Care Appliances","Trimmers, Groomers & Clippers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qoMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109002011","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Air Coolers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qpMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003001","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Air Curtain","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qqMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003002","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Air Purifiers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qrMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003003","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Air Dehumidifiers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qsMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003004","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qtMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003005","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2quMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003006","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qvMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003007","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qwMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003008","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qxMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003009","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qyMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003010","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2qzMAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003011","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Fan","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r0MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003012","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Cooling & Air Treatment","Humidifiers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r1MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109003013","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Electric Heaters","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r2MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004001","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Floor Care Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r3MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004002","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Floor Care Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r4MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004003","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Floor Care Appliances","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r5MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004004","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Garment Presses","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r6MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004005","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Garment Steamers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r7MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004006","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Irons","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r8MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004007","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","On Tap Water Purifiers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2r9MAC","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004008","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Sewing Machines","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rAMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004009","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rBMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004010","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rCMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004011","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rDMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004012","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rEMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004013","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rFMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004014","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Vacuum Cleaners","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rGMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004015","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Household Appliances","Water Heaters","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rHMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109004016","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
"","Electronics","Small Appliances","Small Kitchen Appliances","Air Fryers","","","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","MXN","","","a0JHp00000mA2rIMAS","false","false","","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z","","","EL109005001","005Hp00000igpOJIAY","2024-01-25T11:04:45.000Z"
