"ACTIVE_HUBS__C","ADDITIONAL_TAX_RATE__C","AGE_VERIFICATION_REQUIRED__C","ALCOHOL_BY_VOLUME__C","ALCOHOLIC_BEVERAGE__C","ALLOW_FOR_SOON_TO_EXPIRE__C","ARCHIVED_HUBS__C","ASSORTMENT_TYPE__C","AVAILABLE_TO_PURCHASE_VENDOR_PRODUCTS__C","AVALARA_TAX_ID__C","BARCODE_2__C","BARCODE_3__C","BARCODE__C","BRAND_DIVISION__C","BRAND_LINE_OLD__C","BRAND_NAME_OLD__C","BRAND_NAME__C","BRAND_OLD__C","BRAND_OWNER_OLD__C","BRAND_OWNER__C","BRAND_STORY__C","BRAND__C","BUFFER__C","CMS_PRODUCT_LINK__C","CRWN_CONTENT_READY__C","CATEGORY_GROUP__C","CATEGORY_LEVEL_1__C","CATEGORY_LEVEL_2__C","CATEGORY_LEVEL_3__C","CATEGORY_LEVEL_4__C","CATEGORY_LEVEL_5__C","CATEGORY_LEVEL_6__C","CHILE_ALCOHOL_SCHEDULE_AVAILABLE_TO_SALE__C","CLUSTERS_IN_DISCONTINUATION__C","CONTENT_RELEVANCE__C","COUNTRY_DEFAULT_COMPARE_AT_PRICE__C","COUNTRY_DEFAULT_PRICE__C","COUNTRY_RECOMMENDED_RETAIL_PRICE__C","COUNTRY__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","CUSTOMER_DELIVERY_OPTION__C","CUSTOMER_FULFILLMENT_TYPE__C","CYCLE_COUNT_FREQUENCY__C","DC_TEMPERATURE_DIFFERS_FROM_HUB_TEMP__C","DC_TEMPERATURE_STORAGE_REQUIREMENTS__C","DEFAULT_TAX_RATE__C","DRAFT_HUBS__C","EXCLUDE_FROM_PROMOTIONS__C","EXPIRY_DATE_TRACKING_REQUIRED__C","EXTERNAL_UNIQUE_IDENTIFIER__C","FRESH_PRODUCT__C","GLOBAL_CATEGORY_TREE__C","GLOBAL_NAME__C","GROSS_WEIGHT_UOM__C","GROSS_WEIGHT__C","HEIGHT_UOM__C","HUB_ADDITIONAL_STORAGE_REQUIREMENTS__C","HUB_TEMPERATURE_STORAGE__C","IEPS__C","ID","ISDELETED","IS_BUNDLE__C","IS_GENERIC_PRODUCT__C","IS_KEY_VALUE_ITEM__C","JOKR_ENTITY__C","JOKR_UPID__C","KEY_VALUE_ITEM__C","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LENGTH_UOM__C","LOCAL_HERO_PRODUCT__C","LONG_DESCRIPTION__C","MAXIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MAXIMUM_QUANTITY__C","MINIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MINIMUM_QUANTITY__C","NAME","NET_WEIGHT_UOM__C","NET_WEIGHT__C","NETSUITEID__C","NEXT_STATUS__C","NOTES__C","NUTRITIONAL_TABLE_REQUIRED__C","OPEN_CATALOGUE_URL__C","PRIVATE_LABEL_PRODUCT__C","PRODUCT_CONTENT_READY__C","PRODUCT_DESCRIPTION__C","PRODUCT_HEIGHT__C","PRODUCT_LENGTH__C","PRODUCT_OWNERSHIP__C","PRODUCT_REGISTRATION_STEP__C","PRODUCT_TITLE__C","PRODUCT_TYPE__C","PRODUCT_WIDTH__C","PUBLIC_IMAGE_URL__C","PURCHASING_STATUS__C","PURCHASING_UNAVAILABLE__C","QUALITY_TECHNICAL_CARD__C","RECEPTION_TEMPERATURE_TRACKING_REQUIRED__C","SKU__C","SEARCH_TERMS__C","SELLING_QUANTITY_UOM__C","SELLING_QUANTITY__C","SELLING_UOM__C","SHELF_LIFE_INBOUND_MINIMUM__C","SHELF_LIFE_OUTBOUND_MINIMUM__C","SHELF_LIFE_TRACKING_REQUIRED__C","SHELF_LIFE_TYPE__C","SHORT_DESCRIPTION__C","SOON_TO_EXPIRE_DEFAULT_DISCOUNT__C","SPECIAL_PACKAGING_REQUIREMENTS__C","STATUS__C","SUB_CATEGORY_CO__C","SUB_CATEGORY_MX__C","SUB_CATEGORY_PE__C","SUB_CATEGORY_US__C","SUBSTITUTE_1__C","SUBSTITUTE_2__C","SUBSTITUTE_3__C","SYSTEMMODSTAMP","TAX_CODE_2__C","TAX_CODE__C","TAX_PERCENTAGE_2__C","TAX_PERCENTAGE__C","TAXATION_READY__C","TESTDATEVALUE__C","TO_DISCONTINUE_WHEN_OUT_OF_STOCK__C","TOPSORT_VENDOR__C","TOTAL_SHELF_LIFE_IN_DAYS__C","TOTAL_TAX_RATE__C","TRANSPORT_TEMPERATURE__C","UI_CATEGORIES__C","UI_CONTENT_1_UOM__C","UI_CONTENT_1__C","UI_CONTENT_2_UOM__C","UI_CONTENT_2__C","UOM2__C","UNIT_VOLUME_IN_CM3__C","VALID_CLUSTERS__C","VENDOR_ACCOUNT__C","VENDOR_NAME__C","VENDOR_TEST_ITEM__C","VENDOR_MINIMUM_PRICE__C","VENDOR_REVENUE_SHARE_PERCENTAGE__C","VOLUME_UOM__C","VOLUME__C","WARRANTY_OFFERED__C","WIDTH_UOM__C","X18_CHAR_ID__C","YIELD_UOM__C","YIELD__C","COMPETITOR_PRICE_BENCHMARK_URL_1__C","COMPETITOR_PRICE_BENCHMARK_URL_2__C","COMPETITOR_PRICE_BENCHMARK_URL_3__C"
"0.0","","No","","","false","0.0","Standard","0.0","","","","013117000696","","","","Chicolastic","","","Chicolastic","","a0FD40000025JlnMAE","","","","Oxxo: Bebés","Bebés","","","","","","false","","High","","183.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_013117000696","false","a0JD4000002i19JMAQ","","","","","","Room Temperature","","a0UD4000001hRcpMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Pañales Chicolastic Mediano 40 pz","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pañales Chicolastic Mediano 40 pz","","","https://mioxxo.imgix.net/img/013117000696.png","","true","","No","013117000696","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Chicolastic","","16.0","","","pz","40.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcpMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","013117023312","","","","Chicolastic","","","Chicolastic","","a0FD40000025JlnMAE","","","","Oxxo: Bebés","Bebés","","","","","","false","","High","","233.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_013117023312","false","a0JD4000002i19JMAQ","","","","","","Room Temperature","","a0UD4000001hRcqMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Pañales Chicolastic Kiddies Etapa 5 40 pz","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pañales Chicolastic Kiddies Etapa 5 40 pz","","","https://mioxxo.imgix.net/img/013117023312.png","","true","","No","013117023312","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Chicolastic","","16.0","","","pz","40.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcqMAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","014113911900","","","","Wonderful","","","Wonderful","","a0FD40000025JbpMAE","","","","Oxxo: Vive Bien","Vive Bien","","","","","","false","","High","","67.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014113911900","false","a0JD4000002i19PMAQ","","","","","","Room Temperature","","a0UD4000001hRcrMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Pistaches Wonderful Pistachios 100 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Pistaches Wonderful Pistachios 100 g","","","https://mioxxo.imgix.net/img/014113911900.png","","true","","No","014113911900","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","Wonderful","","8.0","","","g","100.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcrMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","014800000276","","","","Clamato","","","Clamato","","a0FHp00000uox4RMAQ","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","30.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014800000276","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRcsMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Jugo de tomate Clamato Cubano 473 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jugo de tomate Clamato Cubano 473 ml","","","https://mioxxo.imgix.net/img/014800000276.png","","true","","No","014800000276","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Clamato","","0.0","","","ml","473.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcsMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","014800005684","","","","Clamato","","","Clamato","","a0FHp00000uox4RMAQ","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","49.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014800005684","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRctMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Jugo de tomate Clamato Cubano 946 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jugo de tomate Clamato Cubano 946 ml","","","https://mioxxo.imgix.net/img/014800005684.png","","true","","No","014800005684","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Clamato","","0.0","","","ml","946.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRctMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","014800515329","","","","Clamato","","","Clamato","","a0FHp00000uox4RMAQ","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","30.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014800515329","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRcuMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Jugo de tomate y almeja Clamato 473 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jugo de tomate y almeja Clamato 473 ml","","","https://mioxxo.imgix.net/img/014800515329.png","","true","","No","014800515329","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Clamato","","0.0","","","ml","473.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcuMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","014800515336","","","","Clamato","","","Clamato","","a0FHp00000uox4RMAQ","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","49.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014800515336","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRcvMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Jugo de tomate y almeja Clamato 946 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jugo de tomate y almeja Clamato 946 ml","","","https://mioxxo.imgix.net/img/014800515336.png","","true","","No","014800515336","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Clamato","","0.0","","","ml","946.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcvMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","014800515343","","","","Clamato","","","Clamato","","a0FHp00000uox4RMAQ","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","75.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_014800515343","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRcwMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Jugo de tomate y almeja Clamato 1890 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jugo de tomate y almeja Clamato 1890 ml","","","https://mioxxo.imgix.net/img/014800515343.png","","true","","No","014800515343","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Clamato","","0.0","","","ml","1890.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcwMAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","016757631800","","","","Pancho´s","","","Pancho´s","","a0FD40000025JoVMAU","","","","Oxxo: Dulcería","Dulcería","","","","","","false","","High","","14.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_016757631800","false","a0JD4000002i18YMAQ","","","","","","Room Temperature","","a0UD4000001hRcxMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Gomitas Pancho's piña  56.7 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Gomitas Pancho's piña  56.7 g","","","https://mioxxo.imgix.net/img/016757631800.png","","true","","No","016757631800","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","Pancho´s","","8.0","","","g","56.7","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcxMAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","018804701139","","","","ICEE","","","ICEE","","a0FD40000025JaeMAE","","","","Oxxo: Dulcería","Dulcería","","","","","","false","","High","","17.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_018804701139","false","a0JD4000002i18YMAQ","","","","","","Room Temperature","","a0UD4000001hRcyMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","ICEE Cherry Sours 50 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","ICEE Cherry Sours 50 g","","","https://mioxxo.imgix.net/img/018804701139.png","","true","","No","018804701139","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","ICEE","","8.0","","","g","50.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRcyMAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","018804701351","","","","ICEE","","","ICEE","","a0FD40000025JaeMAE","","","","Oxxo: Dulcería","Dulcería","","","","","","false","","High","","17.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_018804701351","false","a0JD4000002i18YMAQ","","","","","","Room Temperature","","a0UD4000001hRczMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","ICEE Mora 50 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","ICEE Mora 50 g","","","https://mioxxo.imgix.net/img/018804701351.png","","true","","No","018804701351","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","ICEE","","8.0","","","g","50.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRczMAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","019000083425","","","","Life Savers","","","Life Savers","","a0FD40000025JngMAE","","","","Oxxo: Dulcería","Dulcería","","","","","","false","","High","","59.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_019000083425","false","a0JD4000002i18YMAQ","","","","","","Room Temperature","","a0UD4000001hRd0MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Life Savers 5 Flavors Gummies 198 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Life Savers 5 Flavors Gummies 198 g","","","https://mioxxo.imgix.net/img/019000083425.png","","true","","No","019000083425","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","Life Savers","","8.0","","","g","198.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd0MAE","","","","",""
"0.0","a0dHp00003rSRcCIAW","No","","","false","0.0","Standard","0.0","","","","019000083449","","","","Life Savers","","","Life Savers","","a0FD40000025JngMAE","","","","Oxxo: Dulcería","Dulcería","","","","","","false","","High","","59.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_019000083449","false","a0JD4000002i18YMAQ","","","","","","Room Temperature","","a0UD4000001hRd1MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Life Savers Wild Berries Gummies 198 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Life Savers Wild Berries Gummies 198 g","","","https://mioxxo.imgix.net/img/019000083449.png","","true","","No","019000083449","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","IEPS8","IVA0","8.0","0.0","false","14:33:37.000","false","Life Savers","","8.0","","","g","198.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd1MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","020800600347","","","","Tampax","","","Tampax","","a0FD40000025JlYMAU","","","","Oxxo: Cuidado personal","Cuidado personal","","","","","","false","","High","","50.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_020800600347","false","a0JD4000002i19AMAQ","","","","","","Room Temperature","","a0UD4000001hRd2MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Tampones Tampax Super Plus 10 pz","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Tampones Tampax Super Plus 10 pz","","","https://mioxxo.imgix.net/img/020800600347.png","","true","","No","020800600347","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Tampax","","16.0","","","pz","10.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd2MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","020800753067","","","","Pepto-Bismol","","","Pepto-Bismol","","a0FD40000025JcqMAE","","","","Oxxo: Farmacia","Farmacia","","","","","","false","","High","","88.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_020800753067","false","a0JD4000002i19GMAQ","","","","","","Room Temperature","","a0UD4000001hRd3MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Antiácido Pepto-Bismol 118 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Antiácido Pepto-Bismol 118 ml","","","https://mioxxo.imgix.net/img/020800753067.png","","true","","No","020800753067","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Pepto-Bismol","","0.0","","","ml","118.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd3MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","020800790253","","","","Metamucil","","","Metamucil","","a0FD40000025JmDMAU","","","","Oxxo: Farmacia","Farmacia","","","","","","false","","High","","272.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_020800790253","false","a0JD4000002i19GMAQ","","","","","","Room Temperature","","a0UD4000001hRd4MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Metamucil Fibra Sabor Naranja 174 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Metamucil Fibra Sabor Naranja 174 g","","","https://mioxxo.imgix.net/img/020800790253.png","","true","","No","020800790253","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA0","0.0","0.0","false","14:33:37.000","false","Metamucil","","0.0","","","g","174.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd4MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","021136010480","","","","Topo Chico","","","Coca Cola Company","","a0FHp00000uorceMAA","","","","Oxxo: Vinos y Licores","Vinos y Licores","","","","","","false","","High","","26.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_021136010480","false","a0JD4000002i1A4MAI","","","","","","Room Temperature","","a0UD4000001hRd5MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Agua Mineral Topo Chico 1.5 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Agua Mineral Topo Chico 1.5 L","","","https://mioxxo.imgix.net/img/021136010480.png","","true","","No","021136010480","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Coca Cola Company","","16.0","","","L","1.5","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd5MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","021136010541","","","","Topo Chico","","","Coca Cola Company","","a0FHp00000uorceMAA","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","20.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_021136010541","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hRd6MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Agua Mineral Topo Chico 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Agua Mineral Topo Chico 600 ml","","","https://mioxxo.imgix.net/img/021136010541.png","","true","","No","021136010541","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Coca Cola Company","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd6MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","021136016185","","","","Topo Chico","","","Coca Cola Company","","a0FHp00000uorceMAA","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","20.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_021136016185","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hRd7MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Topo Chico Twist Toronja 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Topo Chico Twist Toronja 600 ml","","","https://mioxxo.imgix.net/img/021136016185.png","","true","","No","021136016185","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Coca Cola Company","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd7MAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","021136110180","","","","Topo Chico","","","Coca Cola Company","","a0FHp00000uorceMAA","","","","Oxxo: Bebidas","Bebidas","","","","","","false","","High","","20.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_021136110180","false","a0JD4000002i18OMAQ","","","","","","Room Temperature","","a0UD4000001hRd8MAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:37.000Z","","","","false","","","99.0","","1.0","Topo Chico Twist Limon 600 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Topo Chico Twist Limon 600 ml","","","https://mioxxo.imgix.net/img/021136110180.png","","true","","No","021136110180","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:37.000Z","","IVA16","0.0","16.0","false","14:33:37.000","false","Coca Cola Company","","16.0","","","ml","600.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRd8MAE","","","","",""
